Local time,Open,High,Low,Close,Volume
23.03.2022 06:08:00.000 GMT+0100,1920.898,1920.898,1920.518,1920.648,13419.9997
23.03.2022 06:09:00.000 GMT+0100,1920.648,1920.753,1920.589,1920.753,9770.0004
23.03.2022 06:10:00.000 GMT+0100,1920.753,1920.753,1920.668,1920.668,7919.9998
23.03.2022 06:11:00.000 GMT+0100,1920.668,1920.768,1920.588,1920.768,6730
23.03.2022 06:12:00.000 GMT+0100,1920.758,1920.758,1920.648,1920.748,5309.9999
23.03.2022 06:13:00.000 GMT+0100,1920.748,1921.048,1920.728,1921.028,5960.0002
23.03.2022 06:14:00.000 GMT+0100,1921.058,1921.068,1920.653,1920.658,14949.9997
23.03.2022 06:15:00.000 GMT+0100,1920.678,1920.788,1920.653,1920.688,11160.0002
23.03.2022 06:16:00.000 GMT+0100,1920.693,1920.853,1920.693,1920.785,4280
23.03.2022 06:17:00.000 GMT+0100,1920.788,1920.953,1920.788,1920.798,1900
23.03.2022 06:18:00.000 GMT+0100,1920.798,1921.053,1920.788,1920.838,3450
23.03.2022 06:19:00.000 GMT+0100,1920.893,1920.978,1920.698,1920.768,5760.0001
23.03.2022 06:20:00.000 GMT+0100,1920.773,1920.793,1920.588,1920.588,5249.9999
23.03.2022 06:21:00.000 GMT+0100,1920.613,1920.613,1920.508,1920.508,2309.9999
23.03.2022 06:22:00.000 GMT+0100,1920.508,1920.528,1920.198,1920.473,10859.9998
23.03.2022 06:23:00.000 GMT+0100,1920.458,1920.768,1920.443,1920.708,11730.0004
23.03.2022 06:24:00.000 GMT+0100,1920.708,1920.903,1920.708,1920.863,5760.0001
23.03.2022 06:25:00.000 GMT+0100,1920.863,1920.908,1920.708,1920.808,10169.9997
23.03.2022 06:26:00.000 GMT+0100,1920.808,1921.258,1920.808,1921.053,7259.9999
23.03.2022 06:27:00.000 GMT+0100,1921.053,1921.253,1920.968,1921.253,6940.0002
23.03.2022 06:28:00.000 GMT+0100,1921.253,1921.253,1920.968,1921.058,12500.0002
23.03.2022 06:29:00.000 GMT+0100,1921.063,1921.193,1920.958,1920.983,11130.0005
23.03.2022 06:30:00.000 GMT+0100,1920.963,1921.058,1920.368,1920.388,36060.0017
23.03.2022 06:31:00.000 GMT+0100,1920.388,1920.778,1920.298,1920.698,22140
23.03.2022 06:32:00.000 GMT+0100,1920.718,1920.938,1920.338,1920.408,22320.0005
23.03.2022 06:33:00.000 GMT+0100,1920.378,1920.408,1920.138,1920.378,15659.9991
23.03.2022 06:34:00.000 GMT+0100,1920.368,1920.368,1920.138,1920.368,30419.9997
23.03.2022 06:35:00.000 GMT+0100,1920.348,1920.388,1920.068,1920.318,16920.0003
23.03.2022 06:36:00.000 GMT+0100,1920.318,1920.678,1920.318,1920.458,27389.9995
23.03.2022 06:37:00.000 GMT+0100,1920.438,1920.828,1920.408,1920.718,12600
23.03.2022 06:38:00.000 GMT+0100,1920.708,1921.298,1920.668,1921.298,11789.9999
23.03.2022 06:39:00.000 GMT+0100,1921.278,1921.568,1921.248,1921.308,10619.9998
23.03.2022 06:40:00.000 GMT+0100,1921.308,1921.368,1921.053,1921.148,10630.0004
23.03.2022 06:41:00.000 GMT+0100,1921.148,1921.418,1921.079,1921.148,38520.0009
23.03.2022 06:42:00.000 GMT+0100,1921.158,1921.158,1920.998,1921.009,12000.0001
23.03.2022 06:43:00.000 GMT+0100,1921.009,1921.018,1920.588,1920.888,25690.0005
23.03.2022 06:44:00.000 GMT+0100,1920.888,1921.038,1920.888,1920.998,17999.9992
23.03.2022 06:45:00.000 GMT+0100,1920.998,1921.098,1920.838,1920.898,15930.0007
23.03.2022 06:46:00.000 GMT+0100,1920.898,1921.118,1920.848,1920.978,17130.0005
23.03.2022 06:47:00.000 GMT+0100,1920.958,1921.188,1920.888,1921.078,9359.9996
23.03.2022 06:48:00.000 GMT+0100,1921.148,1921.318,1921.148,1921.218,7540.0001
23.03.2022 06:49:00.000 GMT+0100,1921.198,1921.318,1920.898,1921.258,16179.9993
23.03.2022 06:50:00.000 GMT+0100,1921.288,1921.588,1921.268,1921.308,11810.0001
23.03.2022 06:51:00.000 GMT+0100,1921.288,1921.308,1920.988,1921.028,8240.0003
23.03.2022 06:52:00.000 GMT+0100,1921.018,1921.288,1921.018,1921.078,10660.0001
23.03.2022 06:53:00.000 GMT+0100,1921.118,1921.248,1920.998,1921.038,9239.9996
23.03.2022 06:54:00.000 GMT+0100,1921.028,1921.108,1920.908,1921.108,11160.0002
23.03.2022 06:55:00.000 GMT+0100,1921.128,1921.208,1920.928,1921.088,6209.9998
23.03.2022 06:56:00.000 GMT+0100,1921.068,1921.068,1920.528,1920.608,16319.9995
23.03.2022 06:57:00.000 GMT+0100,1920.608,1921.218,1920.508,1921.038,16279.9992
23.03.2022 06:58:00.000 GMT+0100,1921.028,1921.053,1920.788,1920.788,8580.0001
23.03.2022 06:59:00.000 GMT+0100,1920.788,1921.408,1920.753,1921.388,23870.0006
23.03.2022 07:00:00.000 GMT+0100,1921.383,1921.383,1920.618,1920.698,25170.0003
23.03.2022 07:01:00.000 GMT+0100,1920.708,1920.908,1920.558,1920.673,20069.9996
23.03.2022 07:02:00.000 GMT+0100,1920.638,1920.638,1919.609,1919.609,22329.9991
23.03.2022 07:03:00.000 GMT+0100,1919.609,1919.728,1919.439,1919.458,19150.0001
23.03.2022 07:04:00.000 GMT+0100,1919.538,1919.599,1919.038,1919.078,27640
23.03.2022 07:05:00.000 GMT+0100,1919.078,1919.448,1919.023,1919.298,15680.0002
23.03.2022 07:06:00.000 GMT+0100,1919.328,1919.708,1919.318,1919.318,18629.9998
23.03.2022 07:07:00.000 GMT+0100,1919.318,1919.543,1919.258,1919.368,14790.0004
23.03.2022 07:08:00.000 GMT+0100,1919.383,1919.468,1919.378,1919.415,4980.0002
23.03.2022 07:09:00.000 GMT+0100,1919.448,1919.463,1918.988,1919.028,32609.9992
23.03.2022 07:10:00.000 GMT+0100,1919.018,1919.353,1919.008,1919.298,24949.9995
23.03.2022 07:11:00.000 GMT+0100,1919.293,1919.465,1919.158,1919.368,24669.9993
23.03.2022 07:12:00.000 GMT+0100,1919.353,1919.353,1918.318,1918.409,53249.9999
23.03.2022 07:13:00.000 GMT+0100,1918.419,1918.658,1918.079,1918.128,49490.0011
23.03.2022 07:14:00.000 GMT+0100,1918.188,1918.288,1917.828,1917.928,44720.0015
23.03.2022 07:15:00.000 GMT+0100,1917.928,1918.548,1917.898,1918.548,48769.9993
23.03.2022 07:16:00.000 GMT+0100,1918.568,1918.578,1918.298,1918.488,29270.0008
23.03.2022 07:17:00.000 GMT+0100,1918.488,1918.538,1918.283,1918.338,24059.9997
23.03.2022 07:18:00.000 GMT+0100,1918.358,1918.579,1918.288,1918.478,38809.9998
23.03.2022 07:19:00.000 GMT+0100,1918.468,1918.593,1918.358,1918.358,15309.9997
23.03.2022 07:20:00.000 GMT+0100,1918.358,1918.438,1918.023,1918.088,25019.9996
23.03.2022 07:21:00.000 GMT+0100,1918.088,1918.478,1917.963,1918.038,36750
23.03.2022 07:22:00.000 GMT+0100,1918.018,1918.223,1917.878,1917.973,27039.9991
23.03.2022 07:23:00.000 GMT+0100,1918.003,1918.368,1917.973,1918.368,25750
23.03.2022 07:24:00.000 GMT+0100,1918.358,1918.763,1918.348,1918.748,33569.999
23.03.2022 07:25:00.000 GMT+0100,1918.763,1918.788,1918.378,1918.408,23369.9996
23.03.2022 07:26:00.000 GMT+0100,1918.418,1918.418,1918.218,1918.258,13199.9999
23.03.2022 07:27:00.000 GMT+0100,1918.248,1918.328,1918.188,1918.248,20780.0008
23.03.2022 07:28:00.000 GMT+0100,1918.238,1918.568,1918.188,1918.328,33080.0004
23.03.2022 07:29:00.000 GMT+0100,1918.318,1918.508,1918.253,1918.258,14689.9996
23.03.2022 07:30:00.000 GMT+0100,1918.293,1918.508,1917.903,1917.918,22670.0008
23.03.2022 07:31:00.000 GMT+0100,1917.903,1918.098,1917.789,1917.789,26550.0005
23.03.2022 07:32:00.000 GMT+0100,1917.778,1917.898,1917.498,1917.688,29079.9998
23.03.2022 07:33:00.000 GMT+0100,1917.708,1918.053,1917.648,1917.769,21330.0008
23.03.2022 07:34:00.000 GMT+0100,1917.769,1917.769,1917.503,1917.653,22229.9993
23.03.2022 07:35:00.000 GMT+0100,1917.658,1918.108,1917.653,1917.853,22859.9999
23.03.2022 07:36:00.000 GMT+0100,1917.863,1917.908,1917.458,1917.478,20349.9999
23.03.2022 07:37:00.000 GMT+0100,1917.478,1917.718,1917.408,1917.708,20020.0006
23.03.2022 07:38:00.000 GMT+0100,1917.698,1917.723,1917.448,1917.508,16829.9992
23.03.2022 07:39:00.000 GMT+0100,1917.469,1917.618,1917.313,1917.608,14550.0004
23.03.2022 07:40:00.000 GMT+0100,1917.613,1918.073,1917.613,1918.038,17729.9995
23.03.2022 07:41:00.000 GMT+0100,1918.048,1918.168,1917.709,1917.709,14370
23.03.2022 07:42:00.000 GMT+0100,1917.738,1917.868,1917.723,1917.778,16090
23.03.2022 07:43:00.000 GMT+0100,1917.798,1917.808,1917.368,1917.568,23530.0008
23.03.2022 07:44:00.000 GMT+0100,1917.578,1918.058,1917.473,1917.863,16850.0002
23.03.2022 07:45:00.000 GMT+0100,1917.858,1918.003,1917.573,1917.573,12149.9998
23.03.2022 07:46:00.000 GMT+0100,1917.613,1917.923,1917.568,1917.878,9960.0004
23.03.2022 07:47:00.000 GMT+0100,1917.873,1917.893,1917.583,1917.668,8399.9997
23.03.2022 07:48:00.000 GMT+0100,1917.604,1917.883,1917.604,1917.838,9759.9998
23.03.2022 07:49:00.000 GMT+0100,1917.885,1917.968,1917.068,1917.068,17200.0006
23.03.2022 07:50:00.000 GMT+0100,1917.068,1917.203,1916.888,1917.183,13390
23.03.2022 07:51:00.000 GMT+0100,1917.168,1917.218,1916.973,1917.168,7960.0001
23.03.2022 07:52:00.000 GMT+0100,1917.158,1917.438,1917.158,1917.198,8259.9996
23.03.2022 07:53:00.000 GMT+0100,1917.183,1917.553,1917.133,1917.483,6300
23.03.2022 07:54:00.000 GMT+0100,1917.473,1917.553,1917.423,1917.553,5990
23.03.2022 07:55:00.000 GMT+0100,1917.533,1918.278,1917.413,1918.218,15220.0004
23.03.2022 07:56:00.000 GMT+0100,1918.278,1918.498,1918.158,1918.278,10689.9999
23.03.2022 07:57:00.000 GMT+0100,1918.278,1918.708,1918.248,1918.585,15969.9991
23.03.2022 07:58:00.000 GMT+0100,1918.585,1918.585,1918.268,1918.318,28480.0008
23.03.2022 07:59:00.000 GMT+0100,1918.318,1918.418,1917.388,1917.841,27000.0007
23.03.2022 08:00:00.000 GMT+0100,1917.508,1918.283,1917.508,1918.078,52880.0003
23.03.2022 08:01:00.000 GMT+0100,1918.098,1918.673,1918.038,1918.393,71670.0032
23.03.2022 08:02:00.000 GMT+0100,1918.393,1919.323,1918.383,1918.598,126179.9932
23.03.2022 08:03:00.000 GMT+0100,1918.618,1918.758,1918.288,1918.298,15449.9998
23.03.2022 08:04:00.000 GMT+0100,1918.288,1918.503,1918.028,1918.128,11669.9999
23.03.2022 08:05:00.000 GMT+0100,1918.128,1918.128,1917.628,1917.718,15699.9994
23.03.2022 08:06:00.000 GMT+0100,1917.718,1917.728,1917.278,1917.408,15309.9997
23.03.2022 08:07:00.000 GMT+0100,1917.498,1918.293,1917.438,1918.283,62490.0013
23.03.2022 08:08:00.000 GMT+0100,1918.283,1918.313,1917.678,1918.123,76379.9995
23.03.2022 08:09:00.000 GMT+0100,1918.123,1918.313,1917.668,1918.033,89489.9964
23.03.2022 08:10:00.000 GMT+0100,1917.848,1918.323,1917.638,1917.958,62219.9997
23.03.2022 08:11:00.000 GMT+0100,1917.958,1917.988,1917.488,1917.538,23040.0003
23.03.2022 08:12:00.000 GMT+0100,1917.538,1917.918,1917.488,1917.658,26639.9998
23.03.2022 08:13:00.000 GMT+0100,1917.568,1918.108,1917.508,1917.968,19440.0009
23.03.2022 08:14:00.000 GMT+0100,1917.908,1917.908,1917.598,1917.598,21840.0005
23.03.2022 08:15:00.000 GMT+0100,1917.608,1918.108,1917.598,1918.088,15180.0001
23.03.2022 08:16:00.000 GMT+0100,1918.088,1918.208,1918.048,1918.048,12240.0001
23.03.2022 08:17:00.000 GMT+0100,1917.998,1918.588,1917.998,1918.318,15949.9999
23.03.2022 08:18:00.000 GMT+0100,1918.328,1918.688,1918.218,1918.528,11180.0004
23.03.2022 08:19:00.000 GMT+0100,1918.528,1918.828,1918.448,1918.798,11909.9999
23.03.2022 08:20:00.000 GMT+0100,1918.788,1919.008,1918.388,1918.618,11020.0001
23.03.2022 08:21:00.000 GMT+0100,1918.608,1919.018,1918.353,1919.018,12980.0001
23.03.2022 08:22:00.000 GMT+0100,1919.018,1919.018,1918.518,1918.518,15569.9998
23.03.2022 08:23:00.000 GMT+0100,1918.498,1918.728,1918.488,1918.558,11830.0002
23.03.2022 08:24:00.000 GMT+0100,1918.558,1918.738,1918.528,1918.688,15139.9998
23.03.2022 08:25:00.000 GMT+0100,1918.688,1919.048,1918.538,1919.038,8340.0002
23.03.2022 08:26:00.000 GMT+0100,1919.058,1919.108,1918.758,1918.878,8489.9999
23.03.2022 08:27:00.000 GMT+0100,1918.888,1919.218,1918.838,1918.918,15399.9999
23.03.2022 08:28:00.000 GMT+0100,1918.898,1918.973,1918.843,1918.898,8860.0004
23.03.2022 08:29:00.000 GMT+0100,1918.898,1919.198,1918.858,1919.068,10169.9997
23.03.2022 08:30:00.000 GMT+0100,1919.068,1919.225,1918.518,1918.718,17100.0008
23.03.2022 08:31:00.000 GMT+0100,1918.708,1918.908,1918.488,1918.613,19509.9991
23.03.2022 08:32:00.000 GMT+0100,1918.613,1918.948,1918.558,1918.938,15410.0005
23.03.2022 08:33:00.000 GMT+0100,1918.928,1918.948,1918.758,1918.888,15510.0003
23.03.2022 08:34:00.000 GMT+0100,1918.888,1919.588,1918.888,1919.398,32490.0001
23.03.2022 08:35:00.000 GMT+0100,1919.393,1920.018,1919.313,1919.758,25629.9991
23.03.2022 08:36:00.000 GMT+0100,1919.724,1919.938,1919.628,1919.913,16950.0001
23.03.2022 08:37:00.000 GMT+0100,1919.858,1919.978,1919.693,1919.883,26960.0004
23.03.2022 08:38:00.000 GMT+0100,1919.868,1920.018,1919.648,1919.648,10610.0002
23.03.2022 08:39:00.000 GMT+0100,1919.648,1920.083,1919.648,1919.778,19090.0005
23.03.2022 08:40:00.000 GMT+0100,1919.778,1919.828,1919.448,1919.608,17319.9996
23.03.2022 08:41:00.000 GMT+0100,1919.663,1919.838,1919.528,1919.548,12450.0003
23.03.2022 08:42:00.000 GMT+0100,1919.548,1919.938,1919.548,1919.798,13229.9997
23.03.2022 08:43:00.000 GMT+0100,1919.748,1919.758,1919.428,1919.758,11610.0004
23.03.2022 08:44:00.000 GMT+0100,1919.748,1920.038,1919.615,1919.853,11850.0004
23.03.2022 08:45:00.000 GMT+0100,1919.853,1920.103,1919.813,1919.903,14250
23.03.2022 08:46:00.000 GMT+0100,1919.853,1920.078,1919.493,1919.523,14170.0003
23.03.2022 08:47:00.000 GMT+0100,1919.523,1919.663,1919.438,1919.523,17340.0007
23.03.2022 08:48:00.000 GMT+0100,1919.523,1919.543,1919.198,1919.388,23369.9996
23.03.2022 08:49:00.000 GMT+0100,1919.388,1919.788,1919.388,1919.438,24030
23.03.2022 08:50:00.000 GMT+0100,1919.428,1919.438,1919.183,1919.338,26459.9994
23.03.2022 08:51:00.000 GMT+0100,1919.348,1919.928,1918.938,1919.438,40059.9986
23.03.2022 08:52:00.000 GMT+0100,1919.429,1919.738,1919.198,1919.728,23649.9999
23.03.2022 08:53:00.000 GMT+0100,1919.748,1919.938,1919.668,1919.668,28669.9999
23.03.2022 08:54:00.000 GMT+0100,1919.668,1919.828,1919.518,1919.628,27179.9993
23.03.2022 08:55:00.000 GMT+0100,1919.638,1919.818,1919.548,1919.643,17190
23.03.2022 08:56:00.000 GMT+0100,1919.673,1919.833,1919.608,1919.648,13009.9999
23.03.2022 08:57:00.000 GMT+0100,1919.648,1920.118,1919.648,1920.118,23150.0007
23.03.2022 08:58:00.000 GMT+0100,1920.158,1920.358,1919.998,1920.205,19549.9994
23.03.2022 08:59:00.000 GMT+0100,1920.208,1920.828,1920.205,1920.458,33100.0015
23.03.2022 09:00:00.000 GMT+0100,1920.468,1920.918,1920.285,1920.728,39530.0016
23.03.2022 09:01:00.000 GMT+0100,1920.733,1920.828,1920.398,1920.828,22770.0006
23.03.2022 09:02:00.000 GMT+0100,1920.768,1921.458,1920.768,1920.953,30680.0008
23.03.2022 09:03:00.000 GMT+0100,1920.983,1921.518,1920.848,1920.923,27960.0006
23.03.2022 09:04:00.000 GMT+0100,1920.953,1921.478,1920.938,1921.328,28529.9998
23.03.2022 09:05:00.000 GMT+0100,1921.328,1921.623,1921.198,1921.408,29009.9997
23.03.2022 09:06:00.000 GMT+0100,1921.369,1922.188,1921.178,1921.178,34439.9996
23.03.2022 09:07:00.000 GMT+0100,1921.178,1921.998,1921.168,1921.608,31190.0005
23.03.2022 09:08:00.000 GMT+0100,1921.618,1921.678,1921.448,1921.598,19320
23.03.2022 09:09:00.000 GMT+0100,1921.613,1922.013,1921.288,1921.578,32770.0004
23.03.2022 09:10:00.000 GMT+0100,1921.643,1922.758,1921.548,1922.743,28829.9993
23.03.2022 09:11:00.000 GMT+0100,1922.743,1922.838,1922.128,1922.188,26200.0002
23.03.2022 09:12:00.000 GMT+0100,1922.233,1922.403,1921.978,1922.303,39000.0008
23.03.2022 09:13:00.000 GMT+0100,1922.279,1922.593,1922.088,1922.118,19630
23.03.2022 09:14:00.000 GMT+0100,1922.123,1922.153,1921.835,1921.848,9899.9999
23.03.2022 09:15:00.000 GMT+0100,1921.848,1922.163,1921.838,1922.113,18549.9992
23.03.2022 09:16:00.000 GMT+0100,1922.093,1922.193,1921.278,1921.583,32000.0015
23.03.2022 09:17:00.000 GMT+0100,1921.583,1921.763,1921.348,1921.423,18400.0004
23.03.2022 09:18:00.000 GMT+0100,1921.348,1921.788,1921.168,1921.193,23159.9994
23.03.2022 09:19:00.000 GMT+0100,1921.195,1921.773,1921.168,1921.683,24819.9999
23.03.2022 09:20:00.000 GMT+0100,1921.683,1922.328,1921.683,1922.298,39459.9997
23.03.2022 09:21:00.000 GMT+0100,1922.268,1923.318,1922.268,1923.108,48080.001
23.03.2022 09:22:00.000 GMT+0100,1923.108,1923.828,1923.108,1923.383,40690.0011
23.03.2022 09:23:00.000 GMT+0100,1923.365,1923.398,1922.743,1922.808,33649.9996
23.03.2022 09:24:00.000 GMT+0100,1922.778,1922.778,1921.828,1921.988,37859.9986
23.03.2022 09:25:00.000 GMT+0100,1921.968,1922.335,1921.508,1921.878,54570.0006
23.03.2022 09:26:00.000 GMT+0100,1922.048,1922.243,1921.313,1921.328,44080.0004
23.03.2022 09:27:00.000 GMT+0100,1921.328,1921.608,1921.169,1921.365,61990.0003
23.03.2022 09:28:00.000 GMT+0100,1921.365,1921.365,1920.513,1920.778,21579.9995
23.03.2022 09:29:00.000 GMT+0100,1920.783,1921.053,1920.783,1920.938,11660.0003
23.03.2022 09:30:00.000 GMT+0100,1920.938,1920.938,1920.223,1920.788,29920.0006
23.03.2022 09:31:00.000 GMT+0100,1920.798,1921.313,1920.798,1921.078,20640.0007
23.03.2022 09:32:00.000 GMT+0100,1921.078,1922.195,1921.048,1922.038,25010.0009
23.03.2022 09:33:00.000 GMT+0100,1921.962,1921.962,1921.418,1921.765,26140.0007
23.03.2022 09:34:00.000 GMT+0100,1921.765,1921.783,1921.148,1921.598,21689.9998
23.03.2022 09:35:00.000 GMT+0100,1921.598,1921.682,1921.355,1921.553,15239.9996
23.03.2022 09:36:00.000 GMT+0100,1921.553,1921.658,1921.358,1921.648,9530.0004
23.03.2022 09:37:00.000 GMT+0100,1921.648,1921.918,1921.513,1921.888,16049.9997
23.03.2022 09:38:00.000 GMT+0100,1921.883,1922.708,1921.868,1922.568,19330.0005
23.03.2022 09:39:00.000 GMT+0100,1922.568,1922.948,1922.543,1922.888,19330.0005
23.03.2022 09:40:00.000 GMT+0100,1922.888,1923.468,1922.838,1923.258,24490.0007
23.03.2022 09:41:00.000 GMT+0100,1923.248,1924.418,1923.058,1924.055,35739.9993
23.03.2022 09:42:00.000 GMT+0100,1924.055,1924.308,1923.828,1924.025,39220.0015
23.03.2022 09:43:00.000 GMT+0100,1924.025,1924.298,1923.793,1924.248,28740
23.03.2022 09:44:00.000 GMT+0100,1924.248,1924.528,1924.038,1924.358,26159.9999
23.03.2022 09:45:00.000 GMT+0100,1924.418,1924.568,1924.228,1924.548,26179.9991
23.03.2022 09:46:00.000 GMT+0100,1924.538,1924.648,1924.428,1924.648,24620.0003
23.03.2022 09:47:00.000 GMT+0100,1924.648,1924.748,1924.328,1924.418,16510.0005
23.03.2022 09:48:00.000 GMT+0100,1924.418,1924.698,1923.738,1923.803,23949.9994
23.03.2022 09:49:00.000 GMT+0100,1923.828,1923.838,1922.948,1922.948,20800.0001
23.03.2022 09:50:00.000 GMT+0100,1922.988,1924.178,1922.958,1923.848,40470.0004
23.03.2022 09:51:00.000 GMT+0100,1923.848,1923.948,1923.538,1923.538,20509.9992
23.03.2022 09:52:00.000 GMT+0100,1923.519,1923.538,1922.958,1922.958,14179.9999
23.03.2022 09:53:00.000 GMT+0100,1922.958,1922.993,1922.378,1922.888,24819.9999
23.03.2022 09:54:00.000 GMT+0100,1922.953,1923.588,1922.708,1923.238,24089.9995
23.03.2022 09:55:00.000 GMT+0100,1923.188,1923.315,1923.038,1923.315,11980
23.03.2022 09:56:00.000 GMT+0100,1923.315,1923.553,1922.908,1923.323,27589.9991
23.03.2022 09:57:00.000 GMT+0100,1923.318,1924.848,1923.318,1924.813,28510.0006
23.03.2022 09:58:00.000 GMT+0100,1924.838,1925.909,1924.838,1925.748,38520.0009
23.03.2022 09:59:00.000 GMT+0100,1925.722,1926.218,1925.633,1925.728,33020.0009
23.03.2022 10:00:00.000 GMT+0100,1925.748,1926.783,1925.673,1926.453,33470.0011
23.03.2022 10:01:00.000 GMT+0100,1926.453,1926.873,1926.178,1926.268,34970.0004
23.03.2022 10:02:00.000 GMT+0100,1926.258,1926.458,1925.928,1926.038,23299.9995
23.03.2022 10:03:00.000 GMT+0100,1925.998,1927.138,1925.958,1926.863,25079.9991
23.03.2022 10:04:00.000 GMT+0100,1926.858,1926.908,1926.452,1926.858,26979.9996
23.03.2022 10:05:00.000 GMT+0100,1926.878,1926.948,1925.848,1925.963,38059.9983
23.03.2022 10:06:00.000 GMT+0100,1926.003,1926.118,1925.758,1926.038,12210.0003
23.03.2022 10:07:00.000 GMT+0100,1926.038,1926.198,1925.958,1926.188,15130.0002
23.03.2022 10:08:00.000 GMT+0100,1926.173,1926.448,1925.988,1926.368,17670
23.03.2022 10:09:00.000 GMT+0100,1926.398,1927.048,1926.388,1926.888,26499.9997
23.03.2022 10:10:00.000 GMT+0100,1926.908,1926.948,1926.358,1926.598,21859.9997
23.03.2022 10:11:00.000 GMT+0100,1926.618,1926.955,1926.568,1926.925,15239.9996
23.03.2022 10:12:00.000 GMT+0100,1926.925,1926.938,1926.178,1926.258,24189.9993
23.03.2022 10:13:00.000 GMT+0100,1926.268,1926.518,1926.178,1926.433,21139.9999
23.03.2022 10:14:00.000 GMT+0100,1926.429,1926.678,1926.428,1926.588,19050.0002
23.03.2022 10:15:00.000 GMT+0100,1926.588,1926.638,1926.288,1926.458,15839.9995
23.03.2022 10:16:00.000 GMT+0100,1926.458,1926.458,1926.218,1926.438,16349.9992
23.03.2022 10:17:00.000 GMT+0100,1926.418,1926.638,1926.388,1926.438,21159.9991
23.03.2022 10:18:00.000 GMT+0100,1926.515,1927.018,1926.478,1926.953,25070.0004
23.03.2022 10:19:00.000 GMT+0100,1926.948,1926.948,1926.702,1926.848,31129.9991
23.03.2022 10:20:00.000 GMT+0100,1926.848,1926.888,1926.778,1926.858,25429.9995
23.03.2022 10:21:00.000 GMT+0100,1926.858,1926.979,1926.813,1926.978,21209.9999
23.03.2022 10:22:00.000 GMT+0100,1926.973,1926.998,1926.809,1926.858,18820.0008
23.03.2022 10:23:00.000 GMT+0100,1926.858,1926.948,1926.833,1926.878,17270.0007
23.03.2022 10:24:00.000 GMT+0100,1926.898,1926.988,1926.878,1926.968,13050.0002
23.03.2022 10:25:00.000 GMT+0100,1926.988,1926.988,1926.833,1926.833,10200.0004
23.03.2022 10:26:00.000 GMT+0100,1926.833,1927.108,1926.568,1927.068,22770.0006
23.03.2022 10:27:00.000 GMT+0100,1927.078,1927.488,1927.068,1927.125,27419.9992
23.03.2022 10:28:00.000 GMT+0100,1927.125,1927.198,1926.848,1927.198,18880.0003
23.03.2022 10:29:00.000 GMT+0100,1927.268,1927.548,1926.938,1927.198,26219.9994
23.03.2022 10:30:00.000 GMT+0100,1927.198,1927.638,1927.198,1927.585,20940.0002
23.03.2022 10:31:00.000 GMT+0100,1927.585,1928.348,1927.525,1927.803,25960.0002
23.03.2022 10:32:00.000 GMT+0100,1927.823,1929.028,1927.823,1928.918,29069.9992
23.03.2022 10:33:00.000 GMT+0100,1928.879,1928.879,1928.148,1928.168,36460.001
23.03.2022 10:34:00.000 GMT+0100,1928.168,1928.518,1928.148,1928.423,21609.9992
23.03.2022 10:35:00.000 GMT+0100,1928.423,1929.118,1928.398,1929.058,28720.0008
